user;digital_footprint_score;cpf_score;invitations_sent;invitations_sent_approved;friends_in_base;acquisition_source
D1761B8785F991DC925B12630A055E7C76B319CDE50CCB74DBD47D25F87F056E;;;0;0;1;U
03FE0E1C0941A0C262D9E32523CDBABC923678F56214F509CDE91B4A6F88C30E;;;0;0;0;D
7FDB03F8B0805465305BD93D496CD792D53D025CCB24E9691E6E1484FD8D6E2A;;;0;0;0;G
3871383918440B8A7F5EF55A8915B067A156EC0883F178A0617B03D1CAC4ADF6;;;0;0;5;R
6191EEE836FE9BD58104DF841C33E3A9B978EEAB7B219B0F3CFD1CBE68911000;;;0;0;0;G
F3BADA1E1EEA46EB4767C6ABC46743E20A25C25245298AAD3C00C23C606C6906;;;0;0;0;U
857CCEA978F85360827F918D30401DCAFC8B6C27BABA57559EE54DC2BA9E2B67;;;0;0;1;R
6FAC6CC8AF4FBBDB3B4C4A206CAED3270E195A7889B891388C7D5A380ADABAAD;;;0;0;0;G
61F0FAC4E2DE36D7937F8DB3A2980144ECA0A8D3EC42DC266AD9C15FF813B82A;;;0;0;0;G
CC04617BBC60B0F44DECB0838129FC5E8F1A5A1FD69E944F12C2C6F38B34ABCE;;;0;0;0;F
C9F057B228282B5C766B613DC29D861C2483450B9558E31785A4612F993E125B;;;0;0;0;G
4795511F2E4A8C7B3F31C7D81502A4B817AEEF3C2136551D9B7540B545356B4F;;;0;0;0;D
F2EE9E3B0F69628091D58CD7EAFE4CFD04FD6717C2607F8E7FA79F70FAF40AA0;;;0;0;1;G
8C1B7D4CF27244574966A2CCDD8185B1FB7DA6247F52E76E61712D7A5B9FC16F;;;0;0;1;U
B86C710B543BA4B753C0755153EB00FA5F3C731B62B820D92423AE3F8E49808A;;;0;0;0;R
8EEDAA1BB8BF17B6204C07F2279078684DD4864802F43F094B5324C24AB5DF56;;;0;0;5;G
30CAD82F21F195343AADAF866E85CA874C22963664DD65B203AE7E74E09A206E;;;0;0;0;G
943FC868BF84FCE47253C2B11D2DCCB2BC91E6B827346157AF0D810850666BFF;;;0;0;4;G
5CD6262A6C7A4C76D38E41BEB38BED00F05A4E75F42F33C0CAFFE9DF7D8533DC;;;0;0;0;U
1DB67F643B43CB85133E1445FD218976916BCD52780D8629B66DD61D4B5C66AB;;;0;0;0;D
72727286D916FACBD2015A26EDAFA090996125EF86229C609938C2958F182CFB;;;0;0;0;F
AB752C931A21E2C40CB32376A7D24377BD7D46CEE7B0DC183C0951127B52738E;;;0;0;0;G
40608E5D69C1766FA4E9CA3D078742955FCBAD1D0A162396844613DB6A200847;201;301000;0;0;0;G
A7EAAB23BED355FA1396C009413E95153BC55B18E6A4375AC7216F0E231A6CE2;218;178000;0;0;0;G
8249D0AC5C306D90770D8E2E09B92194E9072B9659A5A7008C046FC0EF4EE012;40;73000;0;0;2;G
A166BC2F75CDB53492215AC815D87E50AAC5E250FBB44C7E710B0AD354144F5D;74;534000;0;0;0;F
ED4EED5601C98CB85EB58E1A2BEF4EEA1D682823AC27C512BC5607C6D6149DBA;238;964000;0;0;0;G
D93AB4429DD004338B0528DA4B8166349A43E866C8EB32C755547EA8B869A931;247;913000;0;0;0;G
45AC3CDFE2D57B2B582F95578568862CA974D63E1D2C9D4408B1C9F8FD3AC812;500;41000;0;0;0;G
93BF9399F8DF81DC22AD8ACE176803AFF64674FBF0288E7D5B36BDA11337C2E0;30;73000;0;0;2;G
FF8091BF1E90DE42F6443FC4E76792054F3D4DFD3451728C27A4222580920649;240;226000;0;0;0;R
FC56BC8FE5C15BE02691436DB1D189C7DB5E5165B2EFB192E967AC361C406434;241;519000;10;5;3;D
78FD39283D481B6BFC0BE569DE51B95F602A9D226CD0D2FD2D06EF0A780CD68B;126;621000;0;0;2;F
29C073C087C3EB87AA230C87DBD9F9CD5DE824A9A1FEEEB09EACF03BDF5A3F34;163;941000;0;0;0;G
330382150F42285F39075430693A10744B9F320127334F2299DB55796FC4B29F;40;964000;0;0;0;F
508BF45B9BB7B50829F76AA780D5E04C3C539EC910EB01E9709BC987246C9B80;500;70000;0;0;0;G
0A83BA95812E3A466612D096DB03972E719E0F639E100A7E67C07B93C69E2F7A;143;73000;0;0;2;R
410695B814FC99FBC0AB9F9BFB5279B50853E3F11A5B2A7F953E5E7D4C0AAB19;30;964000;0;0;0;G
E30E02E2B7C0862B0EEF17829C7FE61CDDAC38DA4FE8ADA78705855888A94292;143;178000;0;0;0;A
C7A702E77B9FAB6F7F32544FB5C42B23F607D31B780954562DC2F8C1D3F37CA2;500;311000;0;0;0;U
C81365372D41D512AF86062846986894348907AD1A71985C6B490B3E0774848D;213;944000;4;4;4;G
D7C7FFAA4E5201EA61CFC7BB4D88AD16F3906FA3264A9123451A38D1B091CF6C;50;926000;0;0;2;F
0C91D93C9142FCDBE93128750851C69C79EB888F9B815688FC2E30D9D3689D4E;50;850000;0;0;0;R
E198321D07B14BF8A9E22EB74C35BF3DFB86E00B0ADB5E7D8ED9D243C2086068;890;768000;1;1;4;G
A7B2647C072945AE57FAFF721FD1887FBED90213040AE15FF6C93FACF0CFACDC;50;929000;0;0;0;G
84D35C90899B6409A1B98D8F8FEFE6384FA8A665C72C840615C12C048F5DF6A0;140;800000;1;1;0;G
E9EE4554C420B3D4A9AC8C96200B70C0978313CB02C627B15F7B1AF85B14AC0A;890;956000;0;0;0;D
A65B76F7419638D711D1846F3CF03FA0E2DAEB34E6CFE5C7B4B2C9786368EC86;50;511000;0;0;1;G
C75A5BC5C79264D20D39A1EEE60F83931FF38FD7C5E4460B3877E0063267BB35;50;545000;0;0;1;U
260134736A9809CCF41C8CD36E05069682FD51A34BA41B15D531470D71D61181;40;863000;0;0;2;F
879AE8B691E4D623E14F9131C81050FC9CEA2D7D3F8D6177A6A924803E66C486;164;676000;0;0;0;G
5D222BDD01CECDEE0BD251266D2A18EA3E0EB5FE7446320AB2A158741626FC78;241;246000;0;0;0;U
B3DA7132291F51BFD5CFAC8537E7DE550F12A5E87E0460B9F590D5CDEBEB7275;40;377000;0;0;0;R
52B9070524643F701B0BE5145436CD3206168D3586F3154ECCADC495C23DA89C;87;956000;0;0;1;G
E8DBC91E345EF63E146509C2609925EC6938963FD9E66A19555C3C566084287F;213;405000;0;0;1;G
3496095B11BE8D284B5B507EA2E16C99C080F988ACC62C728ED0D115314BBFF8;131;621000;0;0;1;R
A18A2A7DBA3367C08A9AECDD32CD69C23A0B3343C826D8BCBABD7A1D1B4453F7;50;43000;0;0;1;D
1A958C952DDF72A898532D369EDC549472F0E17778AE1CC659355A5E45116AF1;40;956000;0;0;0;R
4D9CE51B90BF3BA0F7B0315F8D8FA83F46C9BFF4E42CE9F3647C7E2BFBC61922;50;849000;0;0;3;R
BA13A8970348973ADA6C654A54C6250544AEDF2C96FADB2B7798F988333FB490;207;900000;0;0;12;G
C9747EA0A7EE4E5146CEB5B589F8516A153AC1D7E4A5EF770FD4CB7F5AE85A00;259;226000;0;0;0;G
CAC81E4E1F2BD880A5386E5EA1DA2327C0CA2488F1143B20F00375D8EC1E0598;50;178000;0;0;0;G
ED290A965DA4598739A998284E706ECE4935C3AD52A66EC16161D4242D5F92FF;500;679000;0;0;0;G
15A0CADFBBDB910588ABB6D129EF1783E1C84301FA2AB3ED1196B8383BFD5C50;500;246000;1;1;2;G
3BCA77B38C9DC837F52511C1CC3F25C726963FBBBC97B3E7D8B4BFB69DA3185D;190;125000;0;0;0;D
9F6E1ABD8E0D18942F58179C47619B2972B5545DCF8615CD86DD617C63D92462;83;755000;0;0;0;D
C3F7B71BF5FBD0122E5978B8AED54FE20C5284FF3BDFC05BAC62FC114F8FF224;173;377000;0;0;0;G
4166DD1413AF23128841921E715343B81D4E4598F02EAA4C734E2C6579B68660;40;626000;0;0;0;G
E033DF3C2F19A5AD403B0C0DEA4A73BCA5484FD4EAB5A4F345EE49A1FF8411DB;50;953000;0;0;4;G
DE5E1ABC862DF539D3BF29D2E2BB59573A77748FF925F45C80FCE9BB20874F46;40;800000;1;1;4;R
F2DA9488DDE49C9704467A3B56225935A7609279672620A7FAEC0E4E9A09CF77;906;845000;1;0;0;D
8BF68DD7736628278AF3022CF86A472B545736D07C64EB605502149B82639844;40;854000;0;0;0;G
00AEB00D0492F205188455CE08D1A4A2AA74FC9A1D3224D188AE9A1B40DA14A6;40;941000;2;2;4;U
A253530B141C216039115397DD773E44D53A4E19D178506162BB1D5108209947;169;178000;0;0;0;G
BD95A11BD1D4ADC0ADC800CC5000F8D9B708D4889D40D915694B2E1FDE37004F;50;377000;0;0;1;G
050C147E534C74105AE14E87708F8EA0477A263759EC61F8C710C952D71DAD43;50;966000;0;0;0;D
E38E957EA475174AA13C67046DAC7236A645F79D161F5A92586094CD33BA17CF;59;511000;0;0;0;R
BBA2C38064D4354EA6318C0D2C83844E0C55C4E64CA82B31B46EEB64CF384EC9;118;246000;0;0;4;U
8FF42F16C6EFE76C4FE3402EA659A645C1312FD95A25672F837DF29BD6A5D00B;142;726000;0;0;0;D
3B4AF2CCE744300798206BAD42F14A7AEABA66D1FF0AD25D1E43AC3AE30CCF2C;50;246000;0;0;1;R
FAEA383AD2947CBA3A4BCB945670F382EC315A20C18EEBF4ABDD826E5951047D;229;462000;0;0;0;G
6D37C96D6B9D0E311D537F759DAE066C9CACE7F51468CB0482F9926F170D69E2;80;261000;1;1;3;G
75636A2F738EBA40C09291C5B4FE4D4FB10201467B50F6697EEFC8D80508C895;40;822000;0;0;0;G
A100F698FB0E7B12499B023241F9C12D41C362AD21E0B51947797DB09B8769C6;50;956000;0;0;0;G
B528E1684ED5F2E5F48DE1072A1EDE5AD5304E4047899955E72F3641F057A493;500;178000;1;1;1;U
27C306AB35440B698055D2D86F03D81D6DC5BDBE784CB1E5FE2DFBC351DBB60A;500;47000;1;1;0;G
748423CE34D4C0C0D2AD867632BDC8D126DFDF86D6003B75E216E5EDE9F336C7;117;901000;0;0;2;R
D2C003A2B9EFC0F58F65A82134CEF6EB22B9CD0F6993D204DBCB255C124C939A;73;926000;0;0;0;D
C0E4CF8158C2830356EBE7076BBDADB2B6B2931F2E1B001105AE980EFB4C43F1;95;871000;0;0;1;R
D44A12B5A506BA1340559E75446029C070E8AC5CE8117A0E20DB4B79F72EE5F0;71;951000;0;0;0;G
EAC62C72506689693068894D8FF4F009BA5A0CB1D825F973104751622F08F956;50;916000;0;0;0;G
127F0BED14E920A80C788F8E06C98ACE7AA362BE6138E09896E7A29883DACB9B;40;836000;0;0;0;F
E4E036278826F4C581DDA201B0B0D34C851C20CA7A5895479AB319D56AFA5FC9;88;215000;0;0;0;G
4E2F133A47F99F35D75A23B76371954D9D530C1CF404590C889B53D87F7B07DB;121;254000;0;0;4;R
FC0C75CE78171F7AB82E3EEAB7716E88B2723F0D53A365EE3C494C260A50C124;50;800000;0;0;0;G
0EE1F0FAC61DE250501D7C49008543F39406084F197E85F025B34006ADA861C2;50;621000;1;1;1;D
DB405CDB70F0526A66D8E995652F1B69794DF10E5BD36A422C6B467FE38E1D4E;184;49000;0;0;0;G
9E02E7A30AB38D7865E8CA1C55584C7D18E30378EAB96BEF619C1FD164D371D9;50;935000;0;0;0;U
21C19A1A3739BD5D168E0D42C584E2086709803863ACD46F941EE18FD1C7C549;50;683000;0;0;0;G
1DF7B77E67A9E35F6EDE6FBD6C9BD2D0F56B16198A82B76D8DC37063FBEFB6EC;40;755000;0;0;1;G
F441BB0FFCE223711C68F982153E8C3DC4261F18F5641212192580048AD66591;466;219000;0;0;0;G
5CA5A05CADAAACF7B8840DE746FA349738034CFD830D19CD5B26A43CF71A04FF;50;858000;1;1;7;U
B7A506FDF6FB12E634E81A261095E1C0DA66617FFF4DBDCE5AB69401281E214F;40;768000;0;0;0;F
8E198FE51814B6FB82BA5BDADB58F0DCC835015D151B20975017E2977B914A4E;67;951000;0;0;0;G
8CD5A9FDD90F19854D1CEB4EC1A72224CEB86A4AEE18860A594B51EA064DF29C;243;947000;0;0;0;G
71543121351ADD1297F53AB277FF1777E31B9F1C9ECA74658801731D1BF291DC;500;285000;0;0;0;G
17B8465145490C6EC3745230ACC535F24731CD4AAEE5377338982403D6CAB841;243;511000;0;0;1;G
288B3058C1833E8CE0358594D8699DF0525146574D61EF3FCCBEEB4B6ED8BEC6;500;166000;0;0;0;F
E63544189710FB255826B3658C091BFEF7F81BA1FE00D473C6907C3D99166A7E;84;178000;0;0;0;G
3865F760D872026F9840148C22C24142AED943F0E586FE169C695678690E6CBE;139;854000;1;0;0;R
09AD66987107AAEA443A94D822744FC44AE3DDD1B875B0CEAEC902DAC5D1A20D;50;983000;0;0;1;D
4038BBC5F4C62BC4400FF64794486AD3810153B9FFDDEFBB5B553B7DA893FB6A;50;926000;0;0;0;G
9C1F7F3EEDFAB51D9D08E6B312EAF690AC16F576A21AEB2F3C251DF40DA1C654;50;70000;0;0;1;D
638358C363EE514659633DBF1DE08B3E56475A045C6F67785D94E52593B00FB7;40;836000;0;0;3;R
E6B8EACC35A2C1B4690596D528839CDD9683FA0DDD89E20D7AF2C89F22478C2B;83;800000;0;0;3;G
B011CF8C508BC3BE6C1408C9A345604D3BEE6B3286B6CAEB03A7F9548FA37C7B;500;178000;0;0;0;R
211E6BBA15200DD2486C51896A598573C3173436B0388C65D899F87BBBC5C8AD;40;504000;0;0;0;G
4D24D7BA99F3FF839ED31F0136A195D5EBB7FCDCDF2533EF23F4D2BF428C9D5D;50;845000;0;0;0;G
B2AB7861461FAA11D1FF91B3876F335A6529D659A2DFE0DE5CDCFAD419A03F7C;145;43000;0;0;0;U
1140C8B680042DC1699C31C7B063BA3050D910B38DEA4F246A1AAEF1BC8303A8;50;755000;0;0;0;D
40CC8731D075062D7349A4692EA6F550ED7A005E9D953C76372AA8AA13D78023;500;219000;0;0;1;G
2EB970C09F8F2C32DBACDD03491DD02383A526A7314C53211CD171D146DB8392;94;108000;0;0;0;G
93ED5655F43C337E981A8528282319C0A5AE91B73B144A50B1CEE0ABD521AE80;30;791000;0;0;7;U
4DF244342579EFAC7FB7CA266E48FF33B606F01EEEF0C5E33A37422E88B455B9;40;786000;0;0;0;R
D9BFD45A322461BB085F2BD29CD6130599F334334CF49A8EEF1F4C1A145174AE;50;941000;2;2;0;R
C5347763D56A4A73BC21F086971C84990CEF05474B00781907EA571EBF9D7831;157;700000;0;0;0;G
BE668FBFBB8212547DC946A4A8C512173798DC0E0F854AE92B0DB471CA0362B4;50;162000;0;0;0;G
1453276AA34FAE723B5123A76ECF4A54FE365531ABC7F24F899E12DC1C754664;179;246000;0;0;0;G
A981765635261FCB26BFB582E77717C9BDABC84EBCD2F1F98487AD5060B4C41B;40;975000;0;0;0;G
F59E93F84502143B430DCC06C70A1AA023D0F9114EE437CA8EB470E80ECD3F57;117;107000;0;0;1;G
CEC577C22E2524D6F63591038C1AD87406890AB4BD2D1A95B1D2793ABDCDA125;40;951000;0;0;1;G
F6364CA5FEF543660766A67EBB7152F1BF835ACEF5B5A45B6296661C3F5E8FBC;50;43000;0;0;0;G
6F175613000FC0A8CA419D7DB1A37168FC075952D669FE54B07B547271B5A205;83;377000;0;0;0;G
815267E9B1CEE0D929FA8DC682210BD46D96232D9F4C51E01C20053E0B56390F;40;523000;0;0;0;D
4B7BCCF2266B69E2227AFBB7D2F1A23593C40D882F4B9C7FAB02A9D9F68EE5CB;89;736000;0;0;0;D
E6072341BA17E2982F203E8E213B924C88675CD48EBCBF20E9ED227135CB9632;50;636000;0;0;0;G
C8AFF3ADE5FA11692C09CCADAA68189E2FC94286725452B5883A09EC44909E73;30;935000;0;0;0;G
552EA877012DE6029AE3CFA1CE41BEB805BD64989DD375B182BF75DCAD4D5DEC;50;964000;0;0;2;R
87B0B41F7258A374BBA2A138D75263846B2089C580496F4608BD5671B172D33E;101;733000;0;0;0;G
8223775752972A507422A89866B3E11E3B31398BF780697A97AFE86D44C369A2;40;43000;0;0;0;G
25ECEAA1168E0FD1238B5DD0599162F0BD074FA775CA95F2F30F0F233CBC6C65;148;301000;0;0;0;R
124678E1DA0B258F087609CF497D209A89472512A7661B5252451F95A1AD2906;40;929000;1;0;6;G
41F390778EB1AAB3E95AA42C52DEFC98B331AAC3C546CEB2CD6D682791F5D73B;40;110000;0;0;0;G
E825CBF75806CDCEC21E75B6CFB6F5964518694322231C9C5B993190527AAD03;930;84000;1;0;1;F
230FD0CD3CF22AEAFBE23E7EFC00DD03CBA3F04E2C87616DBA10D1A5C5AFDA38;40;246000;0;0;0;G
A5EB8D32E3FD8E3781F9865E66FA314500EB91C475034C4078051A272E5799DF;83;246000;0;0;2;G
B937D40CCFC475D8A71B62127C3B9931F0081BC50F50B4C8CEF456843535521C;500;686000;0;0;0;A
4BE166636BBD1A54D9AECC209BF26316FF3AA34642AF0B2F85EBA09DC037FFC3;121;246000;0;0;0;G
5E9E38EE72C97CDA8DAFA679E192ADD3AD4C31A7E8A14EF9116C253947146A86;30;768000;0;0;0;G
55771A948D21C74E86E729339ADF8FA9551F8B681B8213D8B2B05B9D1CC1A6F5;;;0;0;1;U
2DEF22BB0AAA2E66BBBBE66934D1CD7CC9E6B9476EA7789BE9A5229E50DEA1F9;;;0;0;1;G
76088DF78405B96436DEE9241E67ABAA1E1AA814C53ABB2C947B96980EEAA9CA;;;0;0;0;R
FD891EAFFB220992709B45BC7606F07DDF2D35161CCA195DD011CDB62AB233C3;;;0;0;0;G
1B2B2589002D269DE06ED6C88FF798AB8F12DC6DF0092AEBB635238EF17474A5;;;0;0;0;G
BABB86E797BAF69144D7816858489A3C241DE24E6A2DC51D5546AF6CBC1CE446;;;0;0;0;G
BE0FA35FBFAC11549D727209B2E7447191D979636568A47D4DA12F81FF1B54A9;;;0;0;0;G
8CBEC2F8E78A70B881BC677A069B5890BF6C4653C21AF0767C704530D43BDE70;;;0;0;0;U
5B55577337CBED4AB80A341B889E3FB5AC4A83F28C3F96EA249613C104BCCE41;;;0;0;0;D
2403D61E7523689BE89B461D260904AF00EBED44E6DE57CA61CC69BDD8A1CEE5;;;0;0;0;G
8F10C7F4F3D67781F764C8F4296F3670372ED12C90C76DD1DB7C67DD079CAA50;;;0;0;2;F
303E0225A3B9AB09F2C215FE527554A658CE768A2C889FB1B994FCCE8AA84042;;;0;0;0;R
8FDAF15FFBABE981D2BC6251D7D5C33569B59C5621274948409454D05446EA54;;;0;0;1;U
8C350EDC76CB7395F16EC0FA9DF97994B3B029E59F112AD76B0741C5CF8C9D40;;;0;0;0;R
99E558CCC4F17437720C93DD58885AF571E28F20EABB13BF6FB6672380214E96;;;0;0;1;G
4E79C76D5B57F1B7CC10739371CAD19C990F6B280B8C11131CCCE7221E971E1F;;;0;0;1;G
6C8BBC114D51954C54DD8E79E03793E0D9AE4B9DD9396569C028BA9744B88EA8;;;0;0;0;F
2A1A0E703F3EE9667799514ACFE0B4CE34C94E400DCA392DE5A09D13E76C3CB6;;;0;0;2;D
1685CEC89AE1873A51A4612D207B56AB27BF4667C2F60489BDF78D88A73D9A4F;;;0;0;0;A
E06727878FDC54AD5819A472B055EFED1684FE388F4191749CDC2B35E63B3A47;;;0;0;0;R
3F6F6A1390394BA6674C8FFF1CD2D867C2FFB85790AD9BC8BC050E071330E3BA;;;0;0;0;D
5B82C96FE8C99E7CB67A7111EEC65288C78E705515F84677D700ACD616B86E10;;;0;0;0;G
240232035C91BB515F8F8F7B13E3019BF39FD786578859A808DCC3FF26EAA529;;;0;0;0;F
4015F10C698948DEFAC29E996FB20675B9F4A67FD8E69E82731BC9CA33A2DD3E;;;0;0;0;U
53EBBCBC97C56E3DD5AC7D1DDDDB5A28550CD779B6EBC34D22E886FDB1EA07DD;;;0;0;0;F
C39A096A031058603773A77C755B040DA2B055F959244CFA4E0551A16EC73BA3;;;0;0;1;F
CE7FEEB86B771F32217D9402295BDE736A8AA2FB6C6495B510EBB4D390E400D5;;;0;0;1;R
AC7C140028E2081A90DCC431AD65E94D914E7560FEDC8AF9BCE58E861410669A;;;0;0;0;R
2E130E120C3A1B9A7BDD9AA120561C2A8AD5A7DF5028939235A35AE31442804C;;;0;0;0;F
814C64BD70478D8516B116572BDF7B02D03D6D17D59173533960596B1A19BF7F;;;0;0;0;U
1DA2FF455F14EE8FD3A63FC1A125A7CF7180A4E445BA88C643220F8C79535EED;;;0;0;0;G
92BD4D8B13A495E85957D9649DB667030626746C69628DF943E502956296C4EB;;;0;0;0;F
9BC25956657AA444D7FA7382A7CBE80D3425998A19334900D8E595C56DA6EB6E;;;0;0;0;F
21D8C7E4ED480EBB24F0EFAAA68F8E0DD448072CED4BDA50684C3335FC618970;;;0;0;0;G
FE3264E815780A59933C994189E5B27478BB378892C31DFD61C53790AF8BD03D;;;0;0;1;G
8021DA63B10D5309331B171FE98FCC0015E959C39681455CA8108123CC242389;;;0;0;0;G
0C37CBC16120EFC8A39251BB1C6F0CEDB799F16AFBA72AAF3DE9F1349E1A0C66;;;0;0;0;G
87E5B4BAF8D708402677CD0D16FEBE908DA89E312FC4A532849D598E2074DFDF;;;0;0;1;G
E3F998EDF6BA1149E2E2089D91E28859DD9F9D50FBAC75362F1BD2F80F4D03A8;;;0;0;0;G
B087B838ACFE1B795B89C075223A0BC38AF12C1C3770DD719CAFE8B4BD4C169B;;;0;0;0;G
9167679038FFA0B859E6C741287E5D3185B848D516D4F9A92B24DD72636F75CD;;;0;0;6;U
A20AC43D8A5B5ABDCCEA4C7CC70791148412DF014A7D7C0B596B409E4261A690;;;0;0;3;G
4D563F14C544849CDF528F35FB6B141EA601687864D7D6ADC890D1ECC6C648D9;;;0;0;0;R
3667C2342A9DEF9341502E299BA4828876A327577E2C57336B1B69AEEF081C3A;;;0;0;0;R
FCE69AEA7E48CEFDFA6A481E22C622197D654DA92DBBB28DD8A03A762D7EF4D7;;;0;0;0;D
9FE1FE33D67A39DD9CE206CADCE32DA352FA9EC0E630D9AA41722811AB013612;;;0;0;0;G
C214C22CFA3CD3403F4B774A324D4AEEBC79A261172B1275A9CDCED6233849D6;;;0;0;2;G
DC3E4A20F798C70AD627918409A852B2F62413FC38B676082DD8E5C7616EEF2F;;;0;0;0;F
38CD840D1E6537984B8204B3C7BCA0F9362819090074B9F6C34E709F46872128;;;0;0;1;F
72DABC5775A64FA520D8B823B9E5BFC39B6DFAC57B6BEA688CAB76BE9E634AA9;;;0;0;0;G
1612109F90BD730647472C1B92704A71D1776FDAEE397CAF6A563F5DAE45AEC0;;;0;0;4;G
9EC83C52A95DB3189568CFEFAB5B2377BCCFA4608B77E276BBD2A68854DA45E9;;;0;0;5;U
790CCE29D3D6FB6AAF1FDB37D4E864C54FE0AC95D584E7B7422E1827DB711F02;;;0;0;1;F
7727964AB771EB4F86C69469741C749A86DFA0386CD85F38C1F3856937C34EA1;;;0;0;0;D
77917C8E86C38B02F9C2EC3D7BF92C46E356322F9989DF75937E2693B6D9F792;;;0;0;1;D
80DA130097277F177DCBE37AAA845DC883CBE4BB4FDB4361BD53BBD9510CD323;30;377000;0;0;0;D
869892A81AA4E7A6DD4E2D34EEC21C96397FF3E5E13DCB3DA3B35EFDC5332E88;50;285000;0;0;0;G
83F1D8858C7F47CD0D1C63C4E8BCCFF3300B75ACAA7AFE062F7EA1B7DF30C92B;50;646000;0;0;0;R
1BE6812FCE52330906A78E6C8A73CB69D353B0689E4D8E0BB19856D46E112970;204;226000;0;0;0;G
D5D89080E057E62E3783D2AA0FC9C260436FB4BF47212513CE860445FB291957;186;804000;0;0;0;D
930234A0AF401950B1717208ED7147583EE010E0FF40AD54C576CDB3BCB2E030;145;696000;0;0;0;G
79EB28F629FA4C9225B79D8CBBD679A4AE4EBEA597BB855780CFD0CA372CACDA;81;646000;0;0;2;G
965D83CC47C4FD1291A65133ACA0A7C1620DE3BCAFBB1EF42E2A66E7A6246DF3;40;246000;0;0;1;U
0B148CA8224AE8035795015DE38830127B0E8A15EDDC6830FDB565A04730DF44;30;47000;0;0;1;F
D6E421208D69B9B02B6A8D6225E566D61F2E2000A8DF91B63AA79958B787E279;50;733000;0;0;0;G
65843FC5B107B47AA9EA2B7A074727FBAEC4CAEDDACC23C64A2079C4AFD890FD;148;178000;0;0;1;G
35341406EE1516988C3E799669A42B7CC5E4FF063B0D2CC61B8E2D9FFBD91E62;40;973000;0;0;0;D
1C44EBAF23E505C8A42ABF5608B0E76D19A00F41482F6EF53EA039169AF5B03A;50;311000;0;0;5;U
26BB9C1A8323EFCA701BBE3FD968B82397524D7E66F16D0E213F018A3B821E23;165;653000;0;0;0;D
E27166888354A31E85CE0A673B17B005823D6311E7EACBA2A91E3C95FD81F6D4;258;301000;0;0;0;U
72BC695D8ED062504D7684A881F8153031F6A35E21632EFA2D541D780AD00365;455;73000;0;0;1;D
6F69C223622729247ACC3259AF84E84E6CD122797900A0FED31A1B96ABF97AD7;177;871000;0;0;0;G
E7549985E53944CF318C80F7ED91064356D489026001B3C00B637724175DD2C8;500;777000;0;0;0;G
9176D8B5562B4092B0189FFB251BE142858971ED7DA808B56EAA6113AEA395D8;132;60000;0;0;0;G
1040F7B158A3151132F9D347DAF412E87F164A1A0CF671E086D26FADC5C3F2BD;40;831000;0;0;3;G
D0F8043C921358EA4B08A57DA42A6160C0E3D8EB17347CFFF25D49173BE51DC0;133;831000;0;0;0;F
AF8E62D478EEA4F74170B9E8D2B675718ECFBE4FC6BA9AB67E84C045B3901CF4;50;959000;1;1;0;G
0ED5837DC7DCABF66268B8D676B064C8E2C9FFFCD97B715D2522AA05A21469B7;182;777000;0;0;0;F
9ABF032863D164CF0581D8C3C904EC436074A70B28C0CCC85583A099DCAD2037;40;970000;0;0;6;R
E9DA2699CD1338743761555469843BFEFEBD7066BC8C82CD94B0694798EB6909;50;43000;0;0;0;G
4105E84C7C9CAD1D9A2DE8CDEF4ECA1CEC5A969EB05F6D24607CFF0ED276B24F;161;178000;0;0;0;G
B8BA2EC7E646B69FF351D662BB0311F6EF87068F462B4DA6C07AEE37C303EF37;40;733000;0;0;1;R
B69DD9667385891F3C893AFF1DB39B9C02AC4846010641E677876AD478C8BEF6;30;875000;0;0;0;U
355213A943593458CB0509822D1ECFF94C46B876CE18DC061B7595F1F5481C01;50;305000;0;0;0;G
1C015FB0966F7C04C2A928DAB6ADEEDBD22128864FE26F6331FC3CA218C175B9;84;650000;0;0;0;R
5C0A70C4042D0BFFB30FE3398D6B1D187414F4F8B837BC2131093FD6C2C1794D;86;644000;0;0;2;G
764DFA9ACE3AB7486091A834D7B46450D5AD400330A769CD93EA904D29AD0995;50;646000;1;0;1;D
D04D35A8A222127EE0CE0D06540A311869DAAA12BB65119A74C49533524BC113;40;377000;0;0;0;G
196FAF74ADC6B61DC3507AC926A62AE320FBAA7EA3C15E6918307A403CAFB07F;50;900000;1;1;2;D
0A8D7F68C4A458D54D83EA59F5DEB4872CFB7F4D3CE44DFBD6B649A9DDA5DA83;207;226000;0;0;0;G
2AC0B595F9CFEB4AB0559B80C5DAF8197DA0104B90F9C3DE9DE6712EF0F324FB;50;246000;0;0;0;G
A3641B8CF94F64C969A5A5A2A9DEC06CF5D698FD6D0DDABE1B2BA2E9C3567D56;187;696000;0;0;4;R
0900FC96B5AD9E1ECC916F31B19199717C05AF654F963A4BE02706EB2A43FFC3;40;896000;0;0;0;G
80B99E254AB649AA181A18A0EAF9EF194BA1F5C1B2AED393AF96AF7F23009BEA;143;301000;0;0;0;R
42D4FD96989CF1A1B937B0D06A25BFBC67C3D4B721ACB152D8A9924E0317E085;890;676000;1;1;2;G
316047C3CCF7605441B3045574473A455EE87545776CA58B7FE232515500A2C9;30;791000;0;0;8;G
6376805B0CBFAA5EB0F76B5652BEA6F650E3AF97D3F74A8FFD88653DF49A85B1;50;545000;0;0;0;F
95FE27944095E92D719259DA197C7D9E7B51306DB766BB7228ACDF2D871AF045;30;795000;0;0;0;G
